model	nDCGRendle2020
LightGCN_seed=123_e=200_bs=64_lr=0$00012299287465252683_factors=16_l_w=0$025299085952065932_n_layers=3	0.08279216193947082
LightGCN_seed=123_e=200_bs=64_lr=0$00012684084163402297_factors=16_l_w=5$441776550630358e-05_n_layers=3	0.08917530114540151
LightGCN_seed=123_e=200_bs=64_lr=0$00014679998007386224_factors=16_l_w=0$006274588762809183_n_layers=3	0.08463953508992937
LightGCN_seed=123_e=200_bs=64_lr=0$00018124947851918077_factors=16_l_w=0$00012292931238035786_n_layers=3	0.08579878415559014
LightGCN_seed=123_e=200_bs=64_lr=0$00020044861537294657_factors=16_l_w=0$00220883379929552_n_layers=3	0.08334426832227654
LightGCN_seed=123_e=200_bs=64_lr=0$00020408852790560188_factors=16_l_w=0$06904711188591811_n_layers=3	0.08192502913496016
LightGCN_seed=123_e=200_bs=64_lr=0$0002811367846849525_factors=16_l_w=0$00012532406070200913_n_layers=3	0.08575928001513351
LightGCN_seed=123_e=200_bs=64_lr=0$00046727855396689304_factors=16_l_w=4$1551638981264794e-05_n_layers=3	0.09476008374461532
LightGCN_seed=123_e=200_bs=64_lr=0$000566137709446383_factors=16_l_w=0$004651053086621931_n_layers=3	0.09170415081367879
LightGCN_seed=123_e=200_bs=64_lr=0$0007064551771936087_factors=16_l_w=0$0005499677354860677_n_layers=3	0.09375686675642461
LightGCN_seed=123_e=200_bs=64_lr=0$0014039703128266303_factors=16_l_w=0$0003211977565166328_n_layers=3	0.09010088171475379
LightGCN_seed=123_e=200_bs=64_lr=0$0016445845785482923_factors=16_l_w=0$0003302592191086472_n_layers=3	0.08844041416189521
LightGCN_seed=123_e=200_bs=64_lr=0$0018116731857129983_factors=16_l_w=1$7352229008914448e-05_n_layers=3	0.08603755911090394
LightGCN_seed=123_e=200_bs=64_lr=0$0018608802284471647_factors=16_l_w=0$00012666913119457627_n_layers=3	0.0863491636924719
LightGCN_seed=123_e=200_bs=64_lr=0$0018994668577047584_factors=16_l_w=0$08561866884260011_n_layers=3	0.09803943775664078
LightGCN_seed=123_e=200_bs=64_lr=0$002076997028772986_factors=16_l_w=0$0010815445779998995_n_layers=3	0.08788903091238745
LightGCN_seed=123_e=200_bs=64_lr=0$0023461483005113516_factors=16_l_w=0$0069699507909572415_n_layers=3	0.08893595162607337
LightGCN_seed=123_e=200_bs=64_lr=0$0025082985810530043_factors=16_l_w=0$00011757608980003628_n_layers=3	0.08807693917448525
LightGCN_seed=123_e=200_bs=64_lr=0$003985530201245695_factors=16_l_w=6$696153252010544e-05_n_layers=3	0.0877259285345737
LightGCN_seed=123_e=200_bs=64_lr=0$004506418815480885_factors=16_l_w=0$0003923138269533211_n_layers=3	0.08797161187335575
