model	nDCGRendle2020
LightGCN_seed=123_e=200_bs=64_lr=0$00013815790371152128_factors=2_l_w=0$003190274443593053_n_layers=3	0.08403842237251508
LightGCN_seed=123_e=200_bs=64_lr=0$0001620872827719957_factors=2_l_w=1$56556727945872e-05_n_layers=3	0.08217548993199951
LightGCN_seed=123_e=200_bs=64_lr=0$00037151956891814914_factors=2_l_w=0$05675791581213648_n_layers=3	0.06912606891469075
LightGCN_seed=123_e=200_bs=64_lr=0$00044190041153786293_factors=2_l_w=0$002338370482163394_n_layers=3	0.08649638793658089
LightGCN_seed=123_e=200_bs=64_lr=0$0005589394567665553_factors=2_l_w=0$00012173014722163948_n_layers=3	0.08556239545863552
LightGCN_seed=123_e=200_bs=64_lr=0$0006727730337393982_factors=2_l_w=1$6418812028780786e-05_n_layers=3	0.0852397848071478
LightGCN_seed=123_e=200_bs=64_lr=0$0007555330659747478_factors=2_l_w=0$020297209644585625_n_layers=3	0.0889589606652208
LightGCN_seed=123_e=200_bs=64_lr=0$0008070404446236706_factors=2_l_w=2$5227633674695453e-05_n_layers=3	0.0861367860722919
LightGCN_seed=123_e=200_bs=64_lr=0$0009565301096630095_factors=2_l_w=0$002228827503842127_n_layers=3	0.0860120262316708
LightGCN_seed=123_e=200_bs=64_lr=0$0010792763383680936_factors=2_l_w=0$0023557985176461517_n_layers=3	0.0862092094757616
LightGCN_seed=123_e=200_bs=64_lr=0$0011376919747599014_factors=2_l_w=0$0005492759681386914_n_layers=3	0.0851901969010931
LightGCN_seed=123_e=200_bs=64_lr=0$0011511293927695487_factors=2_l_w=1$0463249655432788e-05_n_layers=3	0.08502475682131451
LightGCN_seed=123_e=200_bs=64_lr=0$0011538428926733803_factors=2_l_w=0$00038904862745243844_n_layers=3	0.0850978226989461
LightGCN_seed=123_e=200_bs=64_lr=0$001241395481148597_factors=2_l_w=0$006039979457719552_n_layers=3	0.08569266882566713
LightGCN_seed=123_e=200_bs=64_lr=0$0017926993685649806_factors=2_l_w=0$0004850198187290549_n_layers=3	0.08386861863850141
LightGCN_seed=123_e=200_bs=64_lr=0$0036061501294004372_factors=2_l_w=0$0001712847593418974_n_layers=3	0.08006240353108623
LightGCN_seed=123_e=200_bs=64_lr=0$0037762645718766763_factors=2_l_w=0$00011956213263913034_n_layers=3	0.07989725058668011
LightGCN_seed=123_e=200_bs=64_lr=0$004070364572294006_factors=2_l_w=0$011314592969603035_n_layers=3	0.08369310084349703
LightGCN_seed=123_e=200_bs=64_lr=0$004790620950657052_factors=2_l_w=0$00022680181204662146_n_layers=3	0.07899124420970116
LightGCN_seed=123_e=200_bs=64_lr=0$0048090994053151944_factors=2_l_w=1$3821952072037158e-05_n_layers=3	0.07886134173148553
