AUTOE@128	AUTOE@16	nDCGRendle2020	1.2270717548718383e-10
AUTOE@16	AUTOE@128	nDCGRendle2020	1.2270717548718383e-10
AUTOE@128	AUTOE@16	HR	0.03841304119688247
AUTOE@16	AUTOE@128	HR	0.03841304119688247
AUTOE@128	AUTOE@16	Precision	4.850000255526145e-15
AUTOE@16	AUTOE@128	Precision	4.850000255526145e-15
AUTOE@128	AUTOE@16	Recall	4.850000255526145e-15
AUTOE@16	AUTOE@128	Recall	4.850000255526145e-15
AUTOE@128	AUTOE@2	nDCGRendle2020	2.0341104239464588e-244
AUTOE@2	AUTOE@128	nDCGRendle2020	2.0341104239464588e-244
AUTOE@128	AUTOE@2	HR	3.6215083895604914e-234
AUTOE@2	AUTOE@128	HR	3.6215083895604914e-234
AUTOE@128	AUTOE@2	Precision	2.5564538000928275e-231
AUTOE@2	AUTOE@128	Precision	2.5564538000928275e-231
AUTOE@128	AUTOE@2	Recall	2.5564538000928275e-231
AUTOE@2	AUTOE@128	Recall	2.5564538000928275e-231
AUTOE@128	AUTOE@256	nDCGRendle2020	0.0
AUTOE@256	AUTOE@128	nDCGRendle2020	0.0
AUTOE@128	AUTOE@256	HR	5.131190090297422e-19
AUTOE@256	AUTOE@128	HR	5.131190090297422e-19
AUTOE@128	AUTOE@256	Precision	0.0
AUTOE@256	AUTOE@128	Precision	0.0
AUTOE@128	AUTOE@256	Recall	0.0
AUTOE@256	AUTOE@128	Recall	0.0
AUTOE@128	AUTOE@32	nDCGRendle2020	7.771617832866238e-51
AUTOE@32	AUTOE@128	nDCGRendle2020	7.771617832866238e-51
AUTOE@128	AUTOE@32	HR	0.09583759955717752
AUTOE@32	AUTOE@128	HR	0.09583759955717752
AUTOE@128	AUTOE@32	Precision	9.894987580666541e-57
AUTOE@32	AUTOE@128	Precision	9.894987580666541e-57
AUTOE@128	AUTOE@32	Recall	9.894987580666541e-57
AUTOE@32	AUTOE@128	Recall	9.894987580666541e-57
AUTOE@128	AUTOE@4	nDCGRendle2020	4.544608951798322e-101
AUTOE@4	AUTOE@128	nDCGRendle2020	4.544608951798322e-101
AUTOE@128	AUTOE@4	HR	7.319556223059959e-76
AUTOE@4	AUTOE@128	HR	7.319556223059959e-76
AUTOE@128	AUTOE@4	Precision	6.152420527426111e-88
AUTOE@4	AUTOE@128	Precision	6.152420527426111e-88
AUTOE@128	AUTOE@4	Recall	6.152420527426111e-88
AUTOE@4	AUTOE@128	Recall	6.152420527426111e-88
AUTOE@128	AUTOE@64	nDCGRendle2020	2.0117877902927515e-172
AUTOE@64	AUTOE@128	nDCGRendle2020	2.0117877902927515e-172
AUTOE@128	AUTOE@64	HR	2.3027857558472975e-09
AUTOE@64	AUTOE@128	HR	2.3027857558472975e-09
AUTOE@128	AUTOE@64	Precision	1.8171596901087806e-177
AUTOE@64	AUTOE@128	Precision	1.8171596901087806e-177
AUTOE@128	AUTOE@64	Recall	1.8171596901087806e-177
AUTOE@64	AUTOE@128	Recall	1.8171596901087806e-177
AUTOE@128	AUTOE@8	nDCGRendle2020	9.586360902370451e-13
AUTOE@8	AUTOE@128	nDCGRendle2020	9.586360902370451e-13
AUTOE@128	AUTOE@8	HR	6.584936353734799e-17
AUTOE@8	AUTOE@128	HR	6.584936353734799e-17
