model	nDCGRendle2020
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$00010346021980950854_l_w=0$0005978035890731718	0.17812553575772327
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$00010449854983986446_l_w=0$01607477996673987	0.17833897757228523
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$00017074473675942562_l_w=0$002049610643584897	0.18405801496687219
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0002208073380331132_l_w=0$013657214222656406	0.19404384671900346
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0003507478959683115_l_w=0$012074840574752454	0.19578295816958927
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0004367292566358644_l_w=0$00012350367756093454	0.1945791791418119
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0005063901511667898_l_w=0$02620517022644082	0.20984035397174625
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0006643792970162354_l_w=0$00016120354955054833	0.1831501916889901
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0009865606656395377_l_w=0$00020168308781172154	0.1951158094061856
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0013865824668235253_l_w=8$567506193684669e-05	0.18765244896389038
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$002207733364224528_l_w=0$06416374197369942	0.19873096659158077
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0024523481154271644_l_w=0$024769137059383623	0.21622826245452875
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$002679150642829882_l_w=1$6649269285015906e-05	0.18292979150120775
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0027218036882765877_l_w=0$02353017852313399	0.2169193950733166
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$002975032103506599_l_w=6$656171337563793e-05	0.1820954582615664
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$0034248952744352482_l_w=0$0005774610352728694	0.18280047430908639
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$00403021347075083_l_w=0$022937487360530633	0.21837836071055888
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$004030503866665705_l_w=0$07560613354895564	0.18245774049267177
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$004340135231589348_l_w=0$0037337153721121855	0.19015658117844894
BPRMF_seed=123_e=200_bs=256_factors=64_lr=0$00439222614233103_l_w=0$000652470917910296	0.17526831404956342
