model	nDCGRendle2020
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$00011454076953075361_l_w=1$4623166653305814e-05	0.24610171754257096
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0001285942211476696_l_w=0$02091021650260823	0.23191552106557523
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0001301815760684622_l_w=0$0007389146265299359	0.23949665189858937
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$00017769915691174588_l_w=1$9708070255857435e-05	0.24616123699850093
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$00024828109391337706_l_w=0$041968799109630556	0.22470931079523107
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0002609819454278066_l_w=0$025085323471307472	0.2366139662447305
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0003027484581654543_l_w=0$008320671979702394	0.2530842425482148
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$00032389695889150017_l_w=0$0027101707182406246	0.25283052156812075
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$00035651569784446636_l_w=2$5842127479727974e-05	0.24309011367033467
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$00035663198071096984_l_w=0$0008360431152364921	0.2556137670456957
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0004852953724552065_l_w=7$061036687012815e-05	0.2434621673545313
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0005754258527936548_l_w=0$007115052124575682	0.25718625987375743
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0007151849950050514_l_w=2$4354464379120438e-05	0.23724340178730163
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0015406839664936752_l_w=0$09726326397655977	0.18161382106761137
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0016938006370902162_l_w=0$01217652235380952	0.24306322525529256
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0019153985150590143_l_w=4$4065269893627953e-05	0.2200794762575276
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$002123463498261203_l_w=0$0027077560797712764	0.2333109478385861
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$002411993489896946_l_w=0$003023263429458794	0.231178849911312
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$003069159326382407_l_w=0$08932002744467206	0.16756323651813498
BPRMF_seed=123_e=200_bs=256_factors=512_lr=0$0031546137829125687_l_w=0$01804404368191189	0.22317314442425862
