kpca@16	kpca@2	nDCGRendle2020	0.007960783108270166
kpca@2	kpca@16	nDCGRendle2020	0.007960783108270166
kpca@16	kpca@2	HR	6.786928242134302e-23
kpca@2	kpca@16	HR	6.786928242134302e-23
kpca@16	kpca@2	Precision	0.2836784462814895
kpca@2	kpca@16	Precision	0.2836784462814895
kpca@16	kpca@2	Recall	0.2836784462814895
kpca@2	kpca@16	Recall	0.2836784462814895
kpca@16	kpca@32	nDCGRendle2020	0.3367880023648182
kpca@32	kpca@16	nDCGRendle2020	0.3367880023648182
kpca@16	kpca@32	HR	0.3866714610612221
kpca@32	kpca@16	HR	0.3866714610612221
kpca@16	kpca@32	Precision	0.38544115313797467
kpca@32	kpca@16	Precision	0.38544115313797467
kpca@16	kpca@32	Recall	0.38544115313797467
kpca@32	kpca@16	Recall	0.38544115313797467
kpca@16	kpca@4	nDCGRendle2020	9.786950429048286e-06
kpca@4	kpca@16	nDCGRendle2020	9.786950429048286e-06
kpca@16	kpca@4	HR	2.912951525052827e-11
kpca@4	kpca@16	HR	2.912951525052827e-11
kpca@16	kpca@4	Precision	0.0002147788180095163
kpca@4	kpca@16	Precision	0.0002147788180095163
kpca@16	kpca@4	Recall	0.0002147788180095163
kpca@4	kpca@16	Recall	0.0002147788180095163
kpca@16	kpca@64	nDCGRendle2020	0.40912725305999476
kpca@64	kpca@16	nDCGRendle2020	0.40912725305999476
kpca@16	kpca@64	HR	0.06326906219173369
kpca@64	kpca@16	HR	0.06326906219173369
kpca@16	kpca@64	Precision	0.5019394566884835
kpca@64	kpca@16	Precision	0.5019394566884835
kpca@16	kpca@64	Recall	0.5019394566884835
kpca@64	kpca@16	Recall	0.5019394566884835
kpca@16	kpca@8	nDCGRendle2020	0.15617732534510786
kpca@8	kpca@16	nDCGRendle2020	0.15617732534510786
kpca@16	kpca@8	HR	0.0032513616479080978
kpca@8	kpca@16	HR	0.0032513616479080978
kpca@16	kpca@8	Precision	0.08412878466639281
kpca@8	kpca@16	Precision	0.08412878466639281
kpca@16	kpca@8	Recall	0.08412878466639281
kpca@8	kpca@16	Recall	0.08412878466639281
kpca@2	kpca@32	nDCGRendle2020	0.0038351179978270687
kpca@32	kpca@2	nDCGRendle2020	0.0038351179978270687
kpca@2	kpca@32	HR	1.497356316621572e-24
kpca@32	kpca@2	HR	1.497356316621572e-24
kpca@2	kpca@32	Precision	0.1576221209394841
kpca@32	kpca@2	Precision	0.1576221209394841
kpca@2	kpca@32	Recall	0.1576221209394841
kpca@32	kpca@2	Recall	0.1576221209394841
kpca@2	kpca@4	nDCGRendle2020	0.777323539933823
kpca@4	kpca@2	nDCGRendle2020	0.777323539933823
kpca@2	kpca@4	HR	7.746032737232982e-10
kpca@4	kpca@2	HR	7.746032737232982e-10
kpca@2	kpca@4	Precision	0.06302785616743294
kpca@4	kpca@2	Precision	0.06302785616743294
kpca@2	kpca@4	Recall	0.06302785616743294
kpca@4	kpca@2	Recall	0.06302785616743294
kpca@2	kpca@64	nDCGRendle2020	0.004128581168637265
kpca@64	kpca@2	nDCGRendle2020	0.004128581168637265
kpca@2	kpca@64	HR	8.494832639686683e-27
kpca@64	kpca@2	HR	8.494832639686683e-27
kpca@2	kpca@64	Precision	0.17761047069924715
kpca@64	kpca@2	Precision	0.17761047069924715
kpca@2	kpca@64	Recall	0.17761047069924715
kpca@64	kpca@2	Recall	0.17761047069924715
kpca@2	kpca@8	nDCGRendle2020	0.03312556095607055
kpca@8	kpca@2	nDCGRendle2020	0.03312556095607055
kpca@2	kpca@8	HR	5.025254129919538e-18
kpca@8	kpca@2	HR	5.025254129919538e-18
kpca@2	kpca@8	Precision	0.8509217056276346
kpca@8	kpca@2	Precision	0.8509217056276346
kpca@2	kpca@8	Recall	0.8509217056276346
kpca@8	kpca@2	Recall	0.8509217056276346
kpca@32	kpca@4	nDCGRendle2020	3.4856085285615898e-06
kpca@4	kpca@32	nDCGRendle2020	3.4856085285615898e-06
kpca@32	kpca@4	HR	1.6648512719010729e-12
kpca@4	kpca@32	HR	1.6648512719010729e-12
kpca@32	kpca@4	Precision	5.289996108616599e-05
kpca@4	kpca@32	Precision	5.289996108616599e-05
kpca@32	kpca@4	Recall	5.289996108616599e-05
kpca@4	kpca@32	Recall	5.289996108616599e-05
kpca@32	kpca@64	nDCGRendle2020	0.8824336656020411
kpca@64	kpca@32	nDCGRendle2020	0.8824336656020411
kpca@32	kpca@64	HR	0.16159296021833214
kpca@64	kpca@32	HR	0.16159296021833214
kpca@32	kpca@64	Precision	0.8353556242077295
kpca@64	kpca@32	Precision	0.8353556242077295
kpca@32	kpca@64	Recall	0.8353556242077295
kpca@64	kpca@32	Recall	0.8353556242077295
kpca@32	kpca@8	nDCGRendle2020	0.06114456953559873
kpca@8	kpca@32	nDCGRendle2020	0.06114456953559873
kpca@32	kpca@8	HR	0.00022988596232751676
kpca@8	kpca@32	HR	0.00022988596232751676
kpca@32	kpca@8	Precision	0.03048770894684713
kpca@8	kpca@32	Precision	0.03048770894684713
