tsne@16	tsne@2	nDCGRendle2020	2.83523694873704e-11
tsne@2	tsne@16	nDCGRendle2020	2.83523694873704e-11
tsne@16	tsne@2	HR	0.014897098065797011
tsne@2	tsne@16	HR	0.014897098065797011
tsne@16	tsne@2	Precision	4.553181594853726e-17
tsne@2	tsne@16	Precision	4.553181594853726e-17
tsne@16	tsne@2	Recall	4.553181594853726e-17
tsne@2	tsne@16	Recall	4.553181594853726e-17
tsne@16	tsne@32	nDCGRendle2020	1.1194264258468812e-33
tsne@32	tsne@16	nDCGRendle2020	1.1194264258468812e-33
tsne@16	tsne@32	HR	9.33395088392352e-27
tsne@32	tsne@16	HR	9.33395088392352e-27
tsne@16	tsne@32	Precision	3.4675915758307245e-20
tsne@32	tsne@16	Precision	3.4675915758307245e-20
tsne@16	tsne@32	Recall	3.4675915758307245e-20
tsne@32	tsne@16	Recall	3.4675915758307245e-20
tsne@16	tsne@4	nDCGRendle2020	0.00038381599586581714
tsne@4	tsne@16	nDCGRendle2020	0.00038381599586581714
tsne@16	tsne@4	HR	0.00041018890819889036
tsne@4	tsne@16	HR	0.00041018890819889036
tsne@16	tsne@4	Precision	1.0334313856936674e-08
tsne@4	tsne@16	Precision	1.0334313856936674e-08
tsne@16	tsne@4	Recall	1.0334313856936674e-08
tsne@4	tsne@16	Recall	1.0334313856936674e-08
tsne@16	tsne@64	nDCGRendle2020	0.0009410184181550422
tsne@64	tsne@16	nDCGRendle2020	0.0009410184181550422
tsne@16	tsne@64	HR	4.921566673756856e-05
tsne@64	tsne@16	HR	4.921566673756856e-05
tsne@16	tsne@64	Precision	0.7247656069949991
tsne@64	tsne@16	Precision	0.7247656069949991
tsne@16	tsne@64	Recall	0.7247656069949991
tsne@64	tsne@16	Recall	0.7247656069949991
tsne@16	tsne@8	nDCGRendle2020	0.21298748475892146
tsne@8	tsne@16	nDCGRendle2020	0.21298748475892146
tsne@16	tsne@8	HR	2.4256934518022922e-06
tsne@8	tsne@16	HR	2.4256934518022922e-06
tsne@16	tsne@8	Precision	0.00014149158218820416
tsne@8	tsne@16	Precision	0.00014149158218820416
tsne@16	tsne@8	Recall	0.00014149158218820416
tsne@8	tsne@16	Recall	0.00014149158218820416
tsne@2	tsne@32	nDCGRendle2020	1.7611737781220903e-30
tsne@32	tsne@2	nDCGRendle2020	1.7611737781220903e-30
tsne@2	tsne@32	HR	9.946623689952809e-12
tsne@32	tsne@2	HR	9.946623689952809e-12
tsne@2	tsne@32	Precision	1.9579450005750303e-31
tsne@32	tsne@2	Precision	1.9579450005750303e-31
tsne@2	tsne@32	Recall	1.9579450005750303e-31
tsne@32	tsne@2	Recall	1.9579450005750303e-31
