AUTOE@128	AUTOE@16	nDCGRendle2020	0.16189089531631265
AUTOE@16	AUTOE@128	nDCGRendle2020	0.16189089531631265
AUTOE@128	AUTOE@16	HR	0.028188413925742038
AUTOE@16	AUTOE@128	HR	0.028188413925742038
AUTOE@128	AUTOE@16	Precision	0.0586498011783477
AUTOE@16	AUTOE@128	Precision	0.0586498011783477
AUTOE@128	AUTOE@16	Recall	0.04561289196064378
AUTOE@16	AUTOE@128	Recall	0.04561289196064378
AUTOE@128	AUTOE@2	nDCGRendle2020	0.11660162412518399
AUTOE@2	AUTOE@128	nDCGRendle2020	0.11660162412518399
AUTOE@128	AUTOE@2	HR	0.02749601630194589
AUTOE@2	AUTOE@128	HR	0.02749601630194589
AUTOE@128	AUTOE@2	Precision	0.005166811718928866
AUTOE@2	AUTOE@128	Precision	0.005166811718928866
AUTOE@128	AUTOE@2	Recall	0.009572458575935925
AUTOE@2	AUTOE@128	Recall	0.009572458575935925
AUTOE@128	AUTOE@256	nDCGRendle2020	1.63189186627184e-07
AUTOE@256	AUTOE@128	nDCGRendle2020	1.63189186627184e-07
AUTOE@128	AUTOE@256	HR	3.5495407241260266e-06
AUTOE@256	AUTOE@128	HR	3.5495407241260266e-06
AUTOE@128	AUTOE@256	Precision	4.942051601663075e-06
AUTOE@256	AUTOE@128	Precision	4.942051601663075e-06
AUTOE@128	AUTOE@256	Recall	2.4846567885381087e-06
AUTOE@256	AUTOE@128	Recall	2.4846567885381087e-06
AUTOE@128	AUTOE@32	nDCGRendle2020	0.0072044400497762486
AUTOE@32	AUTOE@128	nDCGRendle2020	0.0072044400497762486
AUTOE@128	AUTOE@32	HR	0.01053727846453966
AUTOE@32	AUTOE@128	HR	0.01053727846453966
AUTOE@128	AUTOE@32	Precision	0.0055376860457030525
AUTOE@32	AUTOE@128	Precision	0.0055376860457030525
AUTOE@128	AUTOE@32	Recall	0.004029011863634422
AUTOE@32	AUTOE@128	Recall	0.004029011863634422
AUTOE@128	AUTOE@4	nDCGRendle2020	0.4096764783020834
AUTOE@4	AUTOE@128	nDCGRendle2020	0.4096764783020834
AUTOE@128	AUTOE@4	HR	0.0970986399135844
AUTOE@4	AUTOE@128	HR	0.0970986399135844
AUTOE@128	AUTOE@4	Precision	0.05559218353076482
AUTOE@4	AUTOE@128	Precision	0.05559218353076482
AUTOE@128	AUTOE@4	Recall	0.06324586707742011
AUTOE@4	AUTOE@128	Recall	0.06324586707742011
AUTOE@128	AUTOE@64	nDCGRendle2020	0.1953834921842216
AUTOE@64	AUTOE@128	nDCGRendle2020	0.1953834921842216
AUTOE@128	AUTOE@64	HR	0.26555733439237716
AUTOE@64	AUTOE@128	HR	0.26555733439237716
AUTOE@128	AUTOE@64	Precision	0.1094817920861112
AUTOE@64	AUTOE@128	Precision	0.1094817920861112
AUTOE@128	AUTOE@64	Recall	0.05664591550536907
AUTOE@64	AUTOE@128	Recall	0.05664591550536907
AUTOE@128	AUTOE@8	nDCGRendle2020	1.977357861980972e-05
AUTOE@8	AUTOE@128	nDCGRendle2020	1.977357861980972e-05
AUTOE@128	AUTOE@8	HR	2.751335607888858e-05
AUTOE@8	AUTOE@128	HR	2.751335607888858e-05
AUTOE@128	AUTOE@8	Precision	1.9076753749401966e-05
AUTOE@8	AUTOE@128	Precision	1.9076753749401966e-05
AUTOE@128	AUTOE@8	Recall	3.422151129793771e-05
AUTOE@8	AUTOE@128	Recall	3.422151129793771e-05
AUTOE@128	BASE@128	nDCGRendle2020	2.208643119326286e-14
BASE@128	AUTOE@128	nDCGRendle2020	2.208643119326286e-14
AUTOE@128	BASE@128	HR	1.924158191856588e-11
BASE@128	AUTOE@128	HR	1.924158191856588e-11
AUTOE@128	BASE@128	Precision	1.5024357770020395e-13
BASE@128	AUTOE@128	Precision	1.5024357770020395e-13
AUTOE@128	BASE@128	Recall	5.749126963094802e-14
BASE@128	AUTOE@128	Recall	5.749126963094802e-14
AUTOE@128	BASE@16	nDCGRendle2020	6.51591214320803e-06
BASE@16	AUTOE@128	nDCGRendle2020	6.51591214320803e-06
AUTOE@128	BASE@16	HR	0.00035634064413933407
BASE@16	AUTOE@128	HR	0.00035634064413933407
AUTOE@128	BASE@16	Precision	6.230707070696673e-05
BASE@16	AUTOE@128	Precision	6.230707070696673e-05
AUTOE@128	BASE@16	Recall	6.56086472199262e-05
BASE@16	AUTOE@128	Recall	6.56086472199262e-05
AUTOE@128	BASE@2	nDCGRendle2020	0.002063577159962439
BASE@2	AUTOE@128	nDCGRendle2020	0.002063577159962439
AUTOE@128	BASE@2	HR	0.0021505629469207345
BASE@2	AUTOE@128	HR	0.0021505629469207345
AUTOE@128	BASE@2	Precision	0.009146695281149876
BASE@2	AUTOE@128	Precision	0.009146695281149876
AUTOE@128	BASE@2	Recall	0.0036824795592848825
BASE@2	AUTOE@128	Recall	0.0036824795592848825
AUTOE@128	BASE@256	nDCGRendle2020	8.9546696342042e-18
BASE@256	AUTOE@128	nDCGRendle2020	8.9546696342042e-18
AUTOE@128	BASE@256	HR	1.3468051184651788e-13
BASE@256	AUTOE@128	HR	1.3468051184651788e-13
AUTOE@128	BASE@256	Precision	7.79581999583718e-16
BASE@256	AUTOE@128	Precision	7.79581999583718e-16
AUTOE@128	BASE@256	Recall	2.2459651604981686e-16
BASE@256	AUTOE@128	Recall	2.2459651604981686e-16
AUTOE@128	BASE@32	nDCGRendle2020	4.601162143994486e-07
BASE@32	AUTOE@128	nDCGRendle2020	4.601162143994486e-07
AUTOE@128	BASE@32	HR	1.4801596178013522e-06
BASE@32	AUTOE@128	HR	1.4801596178013522e-06
AUTOE@128	BASE@32	Precision	1.1137082388490314e-06
BASE@32	AUTOE@128	Precision	1.1137082388490314e-06
AUTOE@128	BASE@32	Recall	5.334451331177139e-07
BASE@32	AUTOE@128	Recall	5.334451331177139e-07
AUTOE@128	BASE@4	nDCGRendle2020	0.03532514776642167
BASE@4	AUTOE@128	nDCGRendle2020	0.03532514776642167
AUTOE@128	BASE@4	HR	0.1245700163887701
BASE@4	AUTOE@128	HR	0.1245700163887701
AUTOE@128	BASE@4	Precision	0.23145542935795957
BASE@4	AUTOE@128	Precision	0.23145542935795957
AUTOE@128	BASE@4	Recall	0.17575441743576156
BASE@4	AUTOE@128	Recall	0.17575441743576156
AUTOE@128	BASE@512	nDCGRendle2020	3.296947701311956e-17
BASE@512	AUTOE@128	nDCGRendle2020	3.296947701311956e-17
AUTOE@128	BASE@512	HR	1.1999169923003011e-14
BASE@512	AUTOE@128	HR	1.1999169923003011e-14
AUTOE@128	BASE@512	Precision	5.321671265381048e-16
BASE@512	AUTOE@128	Precision	5.321671265381048e-16
AUTOE@128	BASE@512	Recall	1.8804828174459228e-16
BASE@512	AUTOE@128	Recall	1.8804828174459228e-16
AUTOE@128	BASE@64	nDCGRendle2020	1.630445879639492e-09
BASE@64	AUTOE@128	nDCGRendle2020	1.630445879639492e-09
AUTOE@128	BASE@64	HR	1.0275947536040324e-06
BASE@64	AUTOE@128	HR	1.0275947536040324e-06
AUTOE@128	BASE@64	Precision	3.955715385916154e-08
BASE@64	AUTOE@128	Precision	3.955715385916154e-08
AUTOE@128	BASE@64	Recall	2.2199840155128895e-08
BASE@64	AUTOE@128	Recall	2.2199840155128895e-08
AUTOE@128	BASE@8	nDCGRendle2020	0.00013165058069805805
BASE@8	AUTOE@128	nDCGRendle2020	0.00013165058069805805
AUTOE@128	BASE@8	HR	0.0016353988109921833
BASE@8	AUTOE@128	HR	0.0016353988109921833
AUTOE@128	BASE@8	Precision	0.0005726250195262817
BASE@8	AUTOE@128	Precision	0.0005726250195262817
AUTOE@128	BASE@8	Recall	0.00036979149133795666
BASE@8	AUTOE@128	Recall	0.00036979149133795666
