model	nDCGRendle2020
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$00013815790371152128_l_w=0$003190274443593053	0.00938699392166533
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0001620872827719957_l_w=1$56556727945872e-05	0.00950189202947986
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$00037151956891814914_l_w=0$05675791581213648	0.06717648970743513
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$00044190041153786293_l_w=0$002338370482163394	0.06305063431585939
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0005589394567665553_l_w=0$00012173014722163948	0.06351555397030442
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0006727730337393982_l_w=1$6418812028780786e-05	0.06411566099453556
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0007555330659747478_l_w=0$020297209644585625	0.060577446128957796
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0008070404446236706_l_w=2$5227633674695453e-05	0.060632493992556505
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0009565301096630095_l_w=0$002228827503842127	0.0641684622579544
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0010792763383680936_l_w=0$0023557985176461517	0.06347728856358067
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0011376919747599014_l_w=0$0005492759681386914	0.06289549991222448
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0011511293927695487_l_w=1$0463249655432788e-05	0.06327108886278235
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0011538428926733803_l_w=0$00038904862745243844	0.0630478307087411
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$001241395481148597_l_w=0$006039979457719552	0.06320883839976996
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0017926993685649806_l_w=0$0004850198187290549	0.0633066812661272
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0036061501294004372_l_w=0$0001712847593418974	0.060540436793546294
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0037762645718766763_l_w=0$00011956213263913034	0.060691494392212164
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$004070364572294006_l_w=0$011314592969603035	0.05924983992784716
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$004790620950657052_l_w=0$00022680181204662146	0.059476513932097214
BPRMF_seed=123_e=200_bs=64_factors=2_lr=0$0048090994053151944_l_w=1$3821952072037158e-05	0.06585536608027903
